user_id,name,location,genre_preferences,instruments,primary_role,skill_level,years_of_experience,languages,activity,ratings_feedback,privacy_settings
MUS3376,Benjamin Rodriguez,Chicago,"['Pop', 'Rock', 'Blues']","['Violin', 'Drums']",Producer,Professional,2,"['German', 'Italian']","{'last_login': '2025-02-28', 'total_projects_created': 14, 'songs_uploaded': 72, 'profile_views': 652}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 87', 'Review 11', 'Review 25']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4854,William Davis,Chicago,"['Metal', 'Rock', 'Reggae']","['Drums', 'Guitar']",Composer,Intermediate,24,"['English', 'Portuguese', 'German']","{'last_login': '2025-02-14', 'total_projects_created': 24, 'songs_uploaded': 46, 'profile_views': 463}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 52', 'Review 29', 'Review 76']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5559,William Davis,Austin,"['Rock', 'Rock', 'Hip-Hop']","['Drums', 'Guitar']",Multi-Instrumentalist,Advanced,21,"['English', 'French', 'German']","{'last_login': '2025-02-10', 'total_projects_created': 31, 'songs_uploaded': 36, 'profile_views': 4757}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 16', 'Review 9']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2887,Benjamin Davis,Seattle,"['EDM', 'Rock']",['Bass'],Composer,Advanced,12,['Japanese'],"{'last_login': '2025-02-8', 'total_projects_created': 2, 'songs_uploaded': 48, 'profile_views': 1449}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 32']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3086,Olivia Davis,Houston,"['Jazz', 'EDM', 'EDM']","['Saxophone', 'Trumpet']",Sound Engineer,Advanced,25,"['German', 'Portuguese']","{'last_login': '2025-02-2', 'total_projects_created': 44, 'songs_uploaded': 68, 'profile_views': 2561}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 37']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5844,Ava Smith,New York,['Jazz'],"['Piano', 'Trumpet']",Singer,Intermediate,3,"['English', 'French', 'Portuguese']","{'last_login': '2025-02-22', 'total_projects_created': 23, 'songs_uploaded': 29, 'profile_views': 4746}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 55']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3657,Emma Smith,Austin,"['Pop', 'Pop', 'Pop']","['Violin', 'Cello']",Singer,Intermediate,24,"['Italian', 'Spanish']","{'last_login': '2025-02-17', 'total_projects_created': 10, 'songs_uploaded': 21, 'profile_views': 3975}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 8', 'Review 51']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5737,James Garcia,Boston,"['Blues', 'Jazz', 'Hip-Hop']",['Piano'],Singer,Advanced,10,['French'],"{'last_login': '2025-02-25', 'total_projects_created': 46, 'songs_uploaded': 70, 'profile_views': 3910}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 81', 'Review 81', 'Review 67']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS5715,Ava Smith,Los Angeles,"['Rock', 'Pop']","['Bass', 'Guitar']",Singer,Advanced,3,"['Spanish', 'German', 'Italian']","{'last_login': '2025-02-1', 'total_projects_created': 32, 'songs_uploaded': 58, 'profile_views': 3228}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 6', 'Review 54', 'Review 37']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS9663,Ava Williams,Denver,"['Rock', 'EDM']",['Drums'],Composer,Beginner,9,['English'],"{'last_login': '2025-02-16', 'total_projects_created': 17, 'songs_uploaded': 12, 'profile_views': 4920}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 22', 'Review 39']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8376,Sophia Brown,Boston,"['Rock', 'Jazz', 'Pop']",['Bass'],Singer,Advanced,30,['German'],"{'last_login': '2025-02-10', 'total_projects_created': 25, 'songs_uploaded': 30, 'profile_views': 1038}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 32']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8408,James Smith,Boston,"['Classical', 'Jazz']",['Piano'],Singer,Professional,1,['Japanese'],"{'last_login': '2025-02-16', 'total_projects_created': 38, 'songs_uploaded': 20, 'profile_views': 1915}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 51', 'Review 16']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS4782,Noah Johnson,Austin,"['Rock', 'Reggae', 'Rock']",['Violin'],Sound Engineer,Intermediate,18,"['English', 'German', 'French']","{'last_login': '2025-02-3', 'total_projects_created': 14, 'songs_uploaded': 3, 'profile_views': 2598}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 36', 'Review 86']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3714,Olivia Smith,San Francisco,"['Jazz', 'Jazz', 'Metal']",['Synthesizer'],Singer,Intermediate,7,['Portuguese'],"{'last_login': '2025-02-18', 'total_projects_created': 16, 'songs_uploaded': 42, 'profile_views': 1164}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 54', 'Review 44']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7696,Olivia Rodriguez,Miami,['Pop'],['Guitar'],Singer,Advanced,8,"['Portuguese', 'German']","{'last_login': '2025-02-10', 'total_projects_created': 11, 'songs_uploaded': 45, 'profile_views': 2792}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 52']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4945,Sophia Garcia,Boston,"['Blues', 'Pop', 'Rock']",['Bass'],Singer,Advanced,10,"['Spanish', 'French']","{'last_login': '2025-02-14', 'total_projects_created': 34, 'songs_uploaded': 82, 'profile_views': 3329}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 12', 'Review 19']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6901,Liam Johnson,Chicago,['Hip-Hop'],['Violin'],Singer,Intermediate,29,['Japanese'],"{'last_login': '2025-02-27', 'total_projects_created': 35, 'songs_uploaded': 49, 'profile_views': 1627}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 92']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5967,Emma Smith,Houston,"['Pop', 'Jazz']","['Guitar', 'Synthesizer']",Producer,Advanced,6,['German'],"{'last_login': '2025-02-22', 'total_projects_created': 38, 'songs_uploaded': 46, 'profile_views': 2941}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 22']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1809,James Jones,Chicago,"['Metal', 'Blues']","['Guitar', 'Drums']",Singer,Beginner,17,"['Japanese', 'Portuguese', 'English']","{'last_login': '2025-02-8', 'total_projects_created': 19, 'songs_uploaded': 56, 'profile_views': 2655}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 18']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3185,Isabella Martinez,Boston,['Pop'],"['Saxophone', 'Bass']",Composer,Professional,13,['Portuguese'],"{'last_login': '2025-02-13', 'total_projects_created': 48, 'songs_uploaded': 36, 'profile_views': 1263}","{'average_collaboration_rating': 3.0, 'reviews': ['Review 52', 'Review 27']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6831,Sophia Jones,Chicago,"['EDM', 'Classical', 'Pop']","['Trumpet', 'Cello']",Singer,Intermediate,2,"['Portuguese', 'Japanese', 'Italian']","{'last_login': '2025-02-18', 'total_projects_created': 18, 'songs_uploaded': 54, 'profile_views': 4486}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 9', 'Review 55', 'Review 97']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5477,Liam Miller,Los Angeles,['Jazz'],"['Trumpet', 'Guitar']",Singer,Advanced,25,['Italian'],"{'last_login': '2025-02-12', 'total_projects_created': 14, 'songs_uploaded': 71, 'profile_views': 4305}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 14', 'Review 62', 'Review 59']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2128,Sophia Brown,Denver,"['Blues', 'Classical']","['Guitar', 'Saxophone']",Multi-Instrumentalist,Advanced,8,"['Japanese', 'German', 'French']","{'last_login': '2025-02-28', 'total_projects_created': 13, 'songs_uploaded': 63, 'profile_views': 1850}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 81']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS7810,Sophia Jones,Los Angeles,"['Jazz', 'Jazz']",['Guitar'],Singer,Intermediate,1,"['Spanish', 'Japanese']","{'last_login': '2025-02-16', 'total_projects_created': 47, 'songs_uploaded': 96, 'profile_views': 4905}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 20']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4308,Benjamin Jones,Seattle,['Rock'],"['Drums', 'Saxophone']",Sound Engineer,Beginner,6,['Japanese'],"{'last_login': '2025-02-13', 'total_projects_created': 22, 'songs_uploaded': 40, 'profile_views': 3782}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 72', 'Review 42', 'Review 51']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS4390,Olivia Davis,Los Angeles,"['Jazz', 'Rock']","['Trumpet', 'Piano']",Lyricist,Intermediate,30,"['French', 'German', 'English']","{'last_login': '2025-02-4', 'total_projects_created': 32, 'songs_uploaded': 17, 'profile_views': 22}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 36', 'Review 46', 'Review 8']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8770,Benjamin Smith,Los Angeles,"['Hip-Hop', 'Jazz']","['Guitar', 'Bass']",Singer,Advanced,4,"['Spanish', 'German']","{'last_login': '2025-02-2', 'total_projects_created': 18, 'songs_uploaded': 17, 'profile_views': 1703}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 30', 'Review 77']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS3963,Liam Brown,New York,['Rock'],"['Drums', 'Saxophone']",Producer,Professional,21,"['Japanese', 'Portuguese', 'Spanish']","{'last_login': '2025-02-13', 'total_projects_created': 3, 'songs_uploaded': 22, 'profile_views': 315}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 58', 'Review 16', 'Review 10']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7918,Noah Brown,Denver,['Rock'],['Guitar'],Lyricist,Advanced,6,['Italian'],"{'last_login': '2025-02-26', 'total_projects_created': 21, 'songs_uploaded': 33, 'profile_views': 20}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 9']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6763,Benjamin Johnson,San Francisco,"['Rock', 'Classical']","['Trumpet', 'Drums']",Composer,Professional,24,"['Portuguese', 'German', 'English']","{'last_login': '2025-02-10', 'total_projects_created': 14, 'songs_uploaded': 16, 'profile_views': 4579}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 38', 'Review 79']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9915,Sophia Martinez,Seattle,"['Hip-Hop', 'Pop']","['Piano', 'Guitar']",Producer,Advanced,22,['Italian'],"{'last_login': '2025-02-8', 'total_projects_created': 18, 'songs_uploaded': 66, 'profile_views': 2671}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 76', 'Review 24', 'Review 2']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6299,Isabella Davis,Chicago,"['Jazz', 'Folk']","['Guitar', 'Trumpet']",Composer,Intermediate,16,['German'],"{'last_login': '2025-02-27', 'total_projects_created': 28, 'songs_uploaded': 29, 'profile_views': 3964}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 81', 'Review 51']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8909,Noah Jones,San Francisco,['Classical'],"['Drums', 'Guitar']",Lyricist,Intermediate,3,['Portuguese'],"{'last_login': '2025-02-5', 'total_projects_created': 30, 'songs_uploaded': 96, 'profile_views': 2239}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 56']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7379,Sophia Williams,Houston,"['Rock', 'Hip-Hop']","['Drums', 'Drums']",Sound Engineer,Professional,20,"['French', 'Spanish']","{'last_login': '2025-02-15', 'total_projects_created': 14, 'songs_uploaded': 80, 'profile_views': 3252}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 62']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3174,William Garcia,Austin,"['Classical', 'Rock', 'Pop']",['Guitar'],Lyricist,Intermediate,21,['French'],"{'last_login': '2025-02-11', 'total_projects_created': 50, 'songs_uploaded': 51, 'profile_views': 4518}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 50', 'Review 79', 'Review 44']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8660,Benjamin Brown,Houston,"['Pop', 'Pop']","['Saxophone', 'Trumpet']",Singer,Advanced,8,"['English', 'German']","{'last_login': '2025-02-7', 'total_projects_created': 45, 'songs_uploaded': 63, 'profile_views': 3514}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 75', 'Review 72']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2095,Emma Martinez,San Francisco,"['Classical', 'Pop']",['Guitar'],Sound Engineer,Advanced,8,['French'],"{'last_login': '2025-02-26', 'total_projects_created': 40, 'songs_uploaded': 43, 'profile_views': 854}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 44']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1153,William Garcia,Denver,"['Rock', 'EDM']",['Drums'],Composer,Advanced,6,['English'],"{'last_login': '2025-02-24', 'total_projects_created': 15, 'songs_uploaded': 4, 'profile_views': 2289}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 85', 'Review 69']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8342,Ava Rodriguez,Los Angeles,['Jazz'],"['Piano', 'Drums']",Singer,Beginner,4,['German'],"{'last_login': '2025-02-14', 'total_projects_created': 41, 'songs_uploaded': 82, 'profile_views': 812}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 84', 'Review 13']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3074,Benjamin Jones,Los Angeles,"['Pop', 'Pop']","['Trumpet', 'Guitar']",Singer,Advanced,16,['German'],"{'last_login': '2025-02-27', 'total_projects_created': 28, 'songs_uploaded': 49, 'profile_views': 2603}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 9', 'Review 64', 'Review 66']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1416,Ava Davis,Boston,"['Classical', 'Pop', 'Pop']","['Drums', 'Drums']",Singer,Professional,12,"['English', 'Portuguese']","{'last_login': '2025-02-14', 'total_projects_created': 23, 'songs_uploaded': 62, 'profile_views': 1581}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 75', 'Review 80', 'Review 12']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS6726,Emma Johnson,Austin,['Hip-Hop'],"['Guitar', 'Drums']",Producer,Professional,5,"['Portuguese', 'English']","{'last_login': '2025-02-7', 'total_projects_created': 26, 'songs_uploaded': 90, 'profile_views': 4872}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 76', 'Review 57']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1602,Olivia Smith,Boston,"['Blues', 'Pop', 'Classical']","['Guitar', 'Guitar']",Composer,Intermediate,21,"['English', 'German', 'French']","{'last_login': '2025-02-22', 'total_projects_created': 8, 'songs_uploaded': 91, 'profile_views': 600}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 34']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9055,Liam Martinez,Los Angeles,['Jazz'],"['Piano', 'Guitar']",Composer,Beginner,30,['German'],"{'last_login': '2025-02-17', 'total_projects_created': 48, 'songs_uploaded': 90, 'profile_views': 3758}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 56', 'Review 53', 'Review 94']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS3774,Benjamin Garcia,Denver,"['Pop', 'Jazz']",['Piano'],Lyricist,Advanced,26,['French'],"{'last_login': '2025-02-17', 'total_projects_created': 5, 'songs_uploaded': 48, 'profile_views': 3998}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 35', 'Review 61', 'Review 42']}","{'data_consent': True, 'profile_visibility': 'Private'}"
